"logFC","logCPM","LR","PValue","FDR","ENTREZID","SYMBOL","GENENAME"
0.0272672950744685,3.7597862919883,0.0259554535836308,0.872009156067495,0.953291165391326,"20556","Slfn2","schlafen 2"
0.0239870115253522,6.63976437150169,0.0259523446505732,0.872016755555138,0.953291165391326,"26187",NA,NA
-0.027818485635546,5.71669594177481,0.0259285610818196,0.872074907658048,0.953319520605984,"21608",NA,NA
-0.125257152610302,-3.56259448731192,0.0259049281408892,0.872132718576963,0.953347500770097,"4872",NA,NA
0.0252334431445221,6.91152766044887,0.0258870525788879,0.872176463763415,0.95336010387289,"18438","P2rx4","purinergic receptor P2X, ligand-gated ion channel 4"
-0.0231744826709849,5.20445508251781,0.0258679434330134,0.872223244922703,0.953376024488349,"16219","In(1)1Lub-p","inversion, Chr 1, Lubeck 1, proximal"
0.0982683781509685,-3.74999720346053,0.0258315935236553,0.872312282204003,0.953437711985621,"3517",NA,NA
-0.0998102261340656,-1.72164823476762,0.0258080283860096,0.872370038166853,0.953437711985621,"3709",NA,NA
0.0208789265562328,5.86393206420074,0.0258007154266835,0.872387967049742,0.953437711985621,"26139",NA,NA
-0.104904235694652,-3.49752077920556,0.0257923192202369,0.872408554899694,0.953437711985621,"2703",NA,NA
-0.0209771122639209,4.96236946527304,0.0257399517424126,0.872537039800061,0.953542915868504,"22844",NA,NA
0.0410576240826221,2.26181044674863,0.0256844533390534,0.872673352915934,0.953645841844247,"19414","Rasa3","RAS p21 protein activator 3"
-0.0460233434566677,5.02508262984198,0.0256753719240521,0.87269567272612,0.953645841844247,"18031",NA,NA
0.167187713968252,-3.96569581294816,0.0256395337795006,0.872783793315814,0.953706919562621,"8955",NA,NA
0.0284094365712375,5.1298560935024,0.0256111396853598,0.872853654965875,0.953725676546647,"24105","Rbck1","RanBP-type and C3HC4-type zinc finger containing 1"
-0.0210899250087057,6.25505902197562,0.0256063616379549,0.872865414915331,0.953725676546647,"11191",NA,NA
0.153051456886474,-3.45018280175745,0.0255237765315854,0.873068855255262,0.9538870525909,"11675",NA,NA
0.0442996770922562,2.74287640817709,0.0255202394684702,0.873077575996929,0.9538870525909,"2164",NA,NA
0.171307908677649,-4.15838079722008,0.0254676719789622,0.873207255938289,0.953979238613913,"23666",NA,NA
-0.0399515456144654,0.52964306029033,0.0254599059782734,0.873226425694376,0.953979238613913,"19773","Rln1","relaxin 1"
-0.0424987547751224,0.682243141126904,0.0254047756876243,0.873362596711859,0.954092780261141,"248",NA,NA
-0.0275094549237353,3.70887019033393,0.0253701547956755,0.873448187269341,0.9541510596479,"17071","Ly6f","lymphocyte antigen 6 complex, locus F"
0.0238502107890915,5.55752408982597,0.0253536622959558,0.87348898146011,0.954160401179322,"4868",NA,NA
0.0675558261556299,-2.62381840259806,0.0253374107754176,0.873529192899077,0.954169105472552,"8052",NA,NA
0.0310018851075057,6.20445700124532,0.025256722280119,0.873729038021645,0.95433374315285,"25093",NA,NA
-0.0238449831893341,6.68288118740298,0.0252505197046986,0.873744413779723,0.95433374315285,"13171","Dbt","dihydrolipoamide branched chain transacylase E2"
0.123671621312779,-3.1988522524375,0.0251869471025898,0.873902117641365,0.954438129319959,"16826","Ldb2","LIM domain binding 2"
0.0895278600149125,-3.33445182831742,0.0251493243578587,0.873995544093669,0.954438129319959,"25652",NA,NA
0.10853677044398,-2.25402794109616,0.025122489345442,0.874062225754799,0.954438129319959,"7748",NA,NA
-0.166718016834316,-1.10990792433242,0.0251123889492888,0.874087333436476,0.954438129319959,"17471",NA,NA
-0.106760177460848,-2.52888576651512,0.0251082939575227,0.874097514289048,0.954438129319959,"187",NA,NA
-0.0643313676870111,-0.995295477058861,0.0250928880898584,0.874135823546673,0.954438129319959,"5074",NA,NA
0.0223159601210723,4.70852755786856,0.0250888160628193,0.874145951334746,0.954438129319959,"6967",NA,NA
0.0924584889317384,-2.73647515754962,0.0250732376813119,0.8741847050616,0.954438129319959,"14756","Gpld1","glycosylphosphatidylinositol specific phospholipase D1"
-0.0295049096428298,6.66460808333768,0.025067264239599,0.874199568230754,0.954438129319959,"14836","Gsc","goosecoid homeobox"
0.0253372811254629,5.68029586741048,0.0250416357230137,0.874263357937899,0.954438129319959,"22192","Ube2m","ubiquitin-conjugating enzyme E2M"
-0.0673984582643985,-2.73210145561787,0.0250347992672104,0.874280379616801,0.954438129319959,"14480",NA,NA
-0.0287009223647418,3.85410815061328,0.0250099531530203,0.874342262528758,0.954438129319959,"27501","B9L14S","DNA segment, B9L14S"
0.0737412549541212,-2.85933395469922,0.0249818384705023,0.87441232430188,0.954438129319959,"24127","Xrn1","5'-3' exoribonuclease 1"
0.245309263630361,-4.06927367217425,0.0249814913435316,0.874413189594571,0.954438129319959,"11722","Amy1","amylase 1, salivary"
-0.11804222886986,-1.34158467676715,0.0249761680322962,0.874426459926857,0.954438129319959,"16546",NA,NA
0.0213134242522234,5.45464424984141,0.0249693696146807,0.874443409618028,0.954438129319959,"22337","Vdr","vitamin D (1,25-dihydroxyvitamin D3) receptor"
-0.0296416021721611,5.49106799488306,0.024950649690112,0.874490094019618,0.954438129319959,"23654",NA,NA
0.0702243960899643,-1.55373758478109,0.0249435832692981,0.874507721173208,0.954438129319959,"17303",NA,NA
0.0488721870515689,0.150034391742538,0.0249394867064829,0.874517941201788,0.954438129319959,"8549",NA,NA
-0.0655337779954386,-0.17944579941741,0.0249371868335331,0.874523679259044,0.954438129319959,"1861",NA,NA
-0.0297104447452199,4.43522818872849,0.0249309165575404,0.874539324632547,0.954438129319959,"18974","Pole2","polymerase (DNA directed), epsilon 2 (p59 subunit)"
0.0278294298227531,4.72056256225322,0.0249246479263689,0.87455496791779,0.954438129319959,"15032",NA,NA
0.0564533201669657,-1.63231417772755,0.0249068803662844,0.874599317585536,0.954438129319959,"20278","Scnn1g","sodium channel, nonvoltage-gated 1 gamma"
0.0278937919901506,6.43096476719887,0.0248944316622968,0.874630400498064,0.954438129319959,"19370","Raet1c","retinoic acid early transcript gamma"
-0.026803292793226,7.65750563383731,0.0248788032580478,0.874669434017516,0.954438129319959,"29413",NA,NA
0.0282745984786953,4.32761214546059,0.0248706077638765,0.874689908114938,0.954438129319959,"21861",NA,NA
0.0895001631773643,-2.51608432738237,0.0248552001014559,0.874728409113076,0.954438129319959,"18101","Nmbr","neuromedin B receptor"
0.0366097273106423,3.05958547130657,0.0248493440970279,0.874743045430201,0.954438129319959,"13706","Cela2a","chymotrypsin-like elastase family, member 2A"
-0.0275627076359284,5.77028535266208,0.0247744471967017,0.874930396521999,0.954562817206946,"20777",NA,NA
-0.0235672442641116,7.13957749631679,0.0247621888276512,0.874961087881886,0.954562817206946,"15993",NA,NA
-0.0742858610170533,-2.27388268410923,0.0247599509819452,0.874966691631275,0.954562817206946,"20048",NA,NA
-0.068137294096177,-2.29810824874337,0.0247521022978887,0.874986347432015,0.954562817206946,"18580",NA,NA
-0.0328707419219002,5.72824992977481,0.0247158060993584,0.875077287139146,0.954614515143164,"14477",NA,NA
-0.0609254047974929,0.35487670415506,0.0247031142260816,0.875109102626258,0.954614515143164,"12552","Cdh11","cadherin 11"
-0.0742205422670176,-0.101691563532573,0.0246945762649631,0.875130509962454,0.954614515143164,"28454",NA,NA
-0.0572256203656066,0.0436759252340413,0.0246746362833221,0.875180520501139,0.954633879218216,"11547",NA,NA
-0.100053216639034,-3.59586908094228,0.0246542728342192,0.875231614493481,0.954654423637374,"14785",NA,NA
-0.0781166979332634,-1.08260916133209,0.0246121079145141,0.875337479401114,0.954734705437017,"8080",NA,NA
-0.0293977709370355,3.81039281132858,0.0245885350826143,0.875396705012729,0.954757465372729,"18150","Npm3","nucleoplasmin 3"
-0.0484276040247305,-1.29176219358954,0.0245781236559974,0.875422872484156,0.954757465372729,"13969",NA,NA
0.0263863556928035,4.253691902514,0.0245562144460507,0.875477956366718,0.954782353519819,"11885","asa","anti-sarcolemmal autoantibodies"
-0.0437712458001397,4.20122457042204,0.024538164124678,0.875523357194541,0.954796680036043,"25484",NA,NA
0.037524015188463,4.45343388784264,0.0245190137875468,0.875571543530026,0.954814043102924,"19680",NA,NA
-0.0434527497842996,3.29751329133627,0.024442811859565,0.875763475089783,0.954988153818702,"5773",NA,NA
0.169685510532991,-3.83409652458032,0.0244101767029541,0.875845767744992,0.955042698879013,"21262","T(7;16)67H","reciprocal translocation, Chr 7 and 16, Harwell 67"
0.155602165331655,-3.96876321175802,0.0243779325891857,0.875927129711504,0.955079192583581,"3809",NA,NA
0.0749201491189879,-2.17492995427369,0.0243713355662933,0.875943782851045,0.955079192583581,"10270",NA,NA
0.236017926613535,-4.16795681250961,0.0243031056315743,0.876116154120613,0.955178036229687,"10635",NA,NA
0.0421204140490177,2.33058799893547,0.0243019170445216,0.876119159077604,0.955178036229687,"1222",NA,NA
-0.0983548590274518,-3.5033441312423,0.0242937394771161,0.876139835446145,0.955178036229687,"28208","D6Wum20","DNA segment, Chr 6, Washington University School of Medicine 20"
-0.027674757054384,3.58896917314352,0.0242843639266663,0.87616354521187,0.955178036229687,"28951",NA,NA
-0.0611905084791089,-0.0832974138328516,0.0242668482007034,0.876207853175793,0.955180051734333,"25507",NA,NA
-0.168099686639499,-3.56853586763004,0.0242581159651891,0.876229948448347,0.955180051734333,"9899",NA,NA
0.0277500032939251,6.05640266545634,0.0242129424772628,0.876344316521986,0.955268480919886,"14127","Fcer1g","Fc receptor, IgE, high affinity I, gamma polypeptide"
0.0346180217265028,1.71959235177534,0.024200582094565,0.876375628983002,0.955268480919886,"18971","Pold1","polymerase (DNA directed), delta 1, catalytic subunit"
0.0466093258669832,1.30127439660784,0.0241167116002572,0.876588314123531,0.955465118963449,"18258","ocd","osteochondrodystrophy"
-0.0854619538138187,-3.51723747825085,0.0240754596421695,0.87669306291637,0.955544098224159,"26475",NA,NA
0.0805194858651531,-0.839035404536689,0.0240523444997294,0.876751798084577,0.95556716474554,"4770",NA,NA
-0.0243360967579509,4.40744947532422,0.0240417191442646,0.876778806621013,0.95556716474554,"19794",NA,NA
-0.0257800466198851,4.63990218636763,0.0240151231015915,0.876846437772389,0.95557128254201,"17533","Mrc1","mannose receptor, C type 1"
0.0238157319078162,5.3680546235334,0.0240148368869484,0.876847165796921,0.95557128254201,"3191",NA,NA
0.0252969864075245,6.74104513101937,0.0239809303050436,0.876933443099583,0.95560420955315,"5046",NA,NA
0.0447435058362051,1.71431393117498,0.0239775832509217,0.876941963262761,0.95560420955315,"12372","Casq1","calsequestrin 1"
-0.102632363526422,-3.16750837016203,0.0239475228980623,0.877018511327506,0.955616882180122,"8152",NA,NA
-0.180798262730971,-3.7971911560691,0.0239455790403973,0.877023463013705,0.955616882180122,"12759","Clu","clusterin"
-0.0872487867638207,-3.31390820534688,0.0239349789835117,0.877050468692329,0.955616882180122,"6174",NA,NA
0.15741614470684,-4.22478782947988,0.0239170435565974,0.877096176582308,0.955625246799235,"1353",NA,NA
-0.0721883887872377,-2.65043926146434,0.0239001137380477,0.877139337812559,0.955625246799235,"9198",NA,NA
0.0589194077879626,-1.89441553036477,0.0238939630299804,0.877155022431238,0.955625246799235,"20694",NA,NA
0.105228591595523,-3.85574646091504,0.0238809144291174,0.877188303873045,0.955626324418901,"23406",NA,NA
-0.0243922762678684,5.89629940457643,0.0237629736160052,0.877489544159634,0.955894559737955,"10559",NA,NA
-0.0733305825136334,-3.15724716180664,0.0237592274056198,0.87749912512558,0.955894559737955,"24337",NA,NA
-0.0749833772454974,-2.13327835747565,0.0237012503169787,0.877647500743478,0.9560209993559,"13599","Ecel1","endothelin converting enzyme-like 1"
-0.0198710109717605,5.34556696102058,0.0236837881600778,0.877692226487438,0.956034528064,"26704",NA,NA
-0.084109777942413,-2.77282752772349,0.0236563357207693,0.877762574436202,0.956047115788689,"19632","Rb(9.12)1Cam","Robertsonian translocation, Chr 9 and 12, Wallace, Cambridge 1"
0.132856011748157,-3.78476551315524,0.0236540647460259,0.877768395768549,0.956047115788689,"11663",NA,NA
-0.0697298369360918,1.26532660631419,0.0235841126075726,0.877947848797867,0.956207378803698,"11247",NA,NA
-0.130376224760016,-3.76759289361135,0.0235598514482156,0.878010151228364,0.956240041413992,"18702",NA,NA
0.0305320933838252,3.61777101237353,0.0235172734926365,0.878119570448064,0.95632401458321,"3880",NA,NA
-0.105208388094841,-3.51499680746845,0.0234973682366153,0.878170758868226,0.956344567129882,"1214",NA,NA
-0.0866042454156883,4.4087535262301,0.0234620264200487,0.878261698704275,0.956388247923543,"27167",NA,NA
0.0204596465897144,6.59912738420703,0.0234543258894213,0.878281522632654,0.956388247923543,"3857",NA,NA
-0.0251739491544581,4.40479729051544,0.0234441115047694,0.878307823262871,0.956388247923543,"17845",NA,NA
0.055610540471134,-0.171384030702359,0.023414573963624,0.87838391136603,0.956435907316761,"28833",NA,NA
-0.0249559974413184,4.94755490440261,0.023398583508687,0.878425122944464,0.956445588995015,"23446",NA,NA
0.0584892873590397,-1.64744714774486,0.0233356848878223,0.878587369114499,0.956587049823597,"23431",NA,NA
0.0274042428936148,4.58329976311846,0.0233178957877698,0.878633296445786,0.956601859450356,"14715","Gnrhr","gonadotropin releasing hormone receptor"
0.0424448312108689,1.56321995475291,0.0232800419406942,0.878731086000418,0.956657060494767,"5682",NA,NA
-0.0218047983158132,4.026794554416,0.0232732453444893,0.878748652567473,0.956657060494767,"19748",NA,NA
0.0262938578976718,7.02772428625866,0.0232465036683465,0.878817794928871,0.95669713821844,"4442",NA,NA
-0.102286379999331,2.27649941913118,0.0232008895508145,0.878935827198975,0.956790433485351,"7089",NA,NA
-0.0235693350594183,4.68399766693476,0.0231654968120907,0.879027492184566,0.95685502009188,"1770",NA,NA
-0.0683835793642965,-2.40440135341853,0.0231283498029704,0.87912377771491,0.956890614103601,"17058",NA,NA
0.0327237854062534,4.71008450200938,0.0231279319835593,0.879124861158,0.956890614103601,"10441",NA,NA
0.0203819333760975,6.14377665298157,0.0230867740542919,0.879231636464915,0.956971636246505,"13431",NA,NA
-0.126997492265924,-4.0049449877132,0.0230708701577065,0.8792729217505,0.956981374526022,"14013","Mecom","MDS1 and EVI1 complex locus"
-0.0246896843862089,5.19961717939514,0.0230369314159091,0.879361072809208,0.957042117893527,"22597",NA,NA
0.0662051724193132,-1.24833559389863,0.0230150600044858,0.87941791589516,0.957049316747807,"10913",NA,NA
0.0919711823657416,-1.88658735753668,0.0230095009352667,0.879432368138516,0.957049316747807,"14429","Galr3","galanin receptor 3"
-0.0303231879214138,6.50562848382572,0.0229953656423447,0.879469124547809,0.957054122333725,"4727",NA,NA
-0.105935453662148,-3.76078505006651,0.0229515289397106,0.879583187941934,0.9571358081248,"9230",NA,NA
-0.0893655424786525,-3.16916523021256,0.0229416628250547,0.879608874996184,0.9571358081248,"1119",NA,NA
0.0367479544383701,5.31625009972149,0.0229151212559486,0.879678005710124,0.957175836415034,"3282",NA,NA
0.0260896078028847,4.29713979644099,0.0228657096914873,0.87980681325617,0.95720822974086,"10517",NA,NA
-0.025950871761137,4.71093617456466,0.0228553783679146,0.879833763248601,0.95720822974086,"8083",NA,NA
0.078745423155297,-2.45040883989089,0.0228548326104487,0.879835187069008,0.95720822974086,"12258","Serping1","serine (or cysteine) peptidase inhibitor, clade G, member 1"
0.107443936443192,-3.79076129210251,0.0228540766293648,0.879837159368132,0.95720822974086,"23044",NA,NA
0.0218009976770358,5.79037854907606,0.0228241952790427,0.879915144357683,0.957257880559405,"5658",NA,NA
0.0194721922681051,5.93344887709289,0.0227892619098782,0.880006380445837,0.957294241035399,"16044",NA,NA
0.0808066347188443,-0.113219080780188,0.0227866272275321,0.88001326439114,0.957294241035399,"14828","Hspa5","heat shock protein 5"
0.0349672241657296,6.90002480761636,0.0227579063003844,0.880088333364562,0.957332816647788,"2612",NA,NA
-0.0274002398112677,5.6174353941296,0.0227290133833549,0.880163900773752,0.957332816647788,"772",NA,NA
0.044408951389233,0.521781450490049,0.0227243774358854,0.880176030343266,0.957332816647788,"1283",NA,NA
-0.0219135368174012,5.06098900156455,0.0227235766154958,0.880178125751124,0.957332816647788,"10141",NA,NA
0.0230304512540931,5.75600083183348,0.0227109826320415,0.88021108384087,0.957333478044134,"3321",NA,NA
0.0240561229734682,4.83906602687276,0.0226219300299313,0.880444399087626,0.957506388065569,"3246",NA,NA
-0.0414240243210723,7.00817205398229,0.022616527343196,0.880458569068182,0.957506388065569,"1443",NA,NA
0.033188638201328,5.57909911125407,0.0226032061712651,0.880493514775281,0.957506388065569,"14518",NA,NA
0.0896782093490249,-3.51347464155602,0.0226009297303023,0.88049948766358,0.957506388065569,"22068","Trpc6","transient receptor potential cation channel, subfamily C, member 6"
0.0542109354430441,-0.626201328833684,0.0225369280170895,0.880667540374063,0.957653947317177,"26521",NA,NA
0.020210659066242,6.39238042456986,0.0224962301852312,0.880774529777548,0.957735096810839,"9931",NA,NA
-0.0219968770602807,5.73797469099045,0.0224348755833645,0.880936010402848,0.957875490735284,"27809","565I03R","DNA segment, 565I03R (Research Genetics)"
-0.0458636427767718,-0.415698469645697,0.0223957639952559,0.881039066968131,0.957952349957302,"23761",NA,NA
-0.0711934804484699,-3.39890580126485,0.0223751124440952,0.881093519617957,0.957957322937846,"10400",NA,NA
-0.0241813524428473,6.45110935248291,0.0223608121229688,0.881131240818748,0.957957322937846,"5446",NA,NA
-0.0573752427898347,0.414372307407062,0.0223536128855102,0.881150235540293,0.957957322937846,"24318",NA,NA
0.0788421872936564,-1.12749206360122,0.0223449390734416,0.881173124985338,0.957957322937846,"1608",NA,NA
0.0702443176263139,-2.79322525829901,0.0223189309562457,0.88124178541269,0.957985767791801,"12606","Cebpa","CCAAT/enhancer binding protein (C/EBP), alpha"
0.0665555877651823,-0.736159864222829,0.0223105066794353,0.881264033947089,0.957985767791801,"1117",NA,NA
0.09715844172639,-3.19251057696247,0.0222757905314594,0.881355764714937,0.958007986627325,"15283",NA,NA
-0.0227058669771079,5.45010236790083,0.022272576581166,0.8813642606571,0.958007986627325,"576",NA,NA
0.066796772220232,-0.350846150835628,0.0222518833017773,0.881418977481615,0.958007986627325,"5019",NA,NA
0.182603533706585,-3.611935190324,0.0222397043011782,0.881451193150681,0.958007986627325,"10923",NA,NA
-0.0293558468071001,4.19517121100481,0.0222381724345802,0.881455245854473,0.958007986627325,"18551","Pcsk4","proprotein convertase subtilisin/kexin type 4"
-0.0747376677804065,-1.67104969228789,0.022225333361213,0.881489218497353,0.958007986627325,"8657",NA,NA
-0.0606811113174997,-2.14527261246887,0.0222170722905588,0.881511082886563,0.958007986627325,"13196","Asap1","ArfGAP with SH3 domain, ankyrin repeat and PH domain1"
0.0263531523346129,3.37233153506298,0.0221810340540749,0.881606513110746,0.958037326913177,"10537",NA,NA
0.0379868195478519,0.510840011831624,0.0221555387613712,0.881674073204295,0.958037326913177,"4806",NA,NA
-0.0470492331414747,1.89505488132495,0.0221554080008701,0.881674419809536,0.958037326913177,"7236",NA,NA
-0.0224814303877511,6.86055441032763,0.0221517748843638,0.881684050484571,0.958037326913177,"3255",NA,NA
-0.0402387984219555,1.40646394584908,0.0221410655654672,0.881712443473806,0.958037326913177,"26654",NA,NA
-0.0298971486881073,3.9276404692637,0.0221335689290214,0.881732323042858,0.958037326913177,"12169","Bmx","BMX non-receptor tyrosine kinase"
0.0606673774446812,-1.80729269819926,0.0220988729918155,0.881824374525167,0.958095881058613,"28419",NA,NA
-0.0488168247574487,-0.478305945983194,0.022088855706226,0.881850965034789,0.958095881058613,"24359",NA,NA
0.0248373269169665,3.78716549904403,0.0220543794985026,0.881942527971973,0.958145115943024,"9514",NA,NA
0.0319454736394706,2.51119979068907,0.0220474137577025,0.881961036673807,0.958145115943024,"18701","Pigf","phosphatidylinositol glycan anchor biosynthesis, class F"
0.0916636797559784,-2.67837948703585,0.0220164932294367,0.882043231847401,0.958199234978897,"21676","Tead1","TEA domain family member 1"
0.0460011590972332,-0.261335447200688,0.0219311447837356,0.882270417847038,0.958390791550525,"25308",NA,NA
-0.026299126610018,3.60443355310814,0.0219259218337271,0.882284335289121,0.958390791550525,"3065",NA,NA
-0.115904778168299,-2.78292040096334,0.0218869583889116,0.882388213540068,0.958468448219469,"12923","crhx","cryptothrix"
0.0316835947292505,2.8144500773139,0.0218494516270287,0.882488297501975,0.958541977903319,"12085",NA,NA
0.0245662530409791,4.39517762961402,0.0218240390488909,0.882556158941473,0.958580503984255,"4686",NA,NA
-0.0343219629089066,4.78565775568851,0.0217831492731833,0.882665435298249,0.958664008029548,"24303",NA,NA
0.16727476484868,-3.96542075695606,0.0217562685241504,0.88273733016943,0.95866667942953,"6327",NA,NA
-0.0268472687315298,4.23438390377943,0.0217382191006372,0.882785630371199,0.95866667942953,"11820","App","amyloid beta (A4) precursor protein"
-0.115391945955077,-3.70054307945928,0.0217348757917719,0.882794579304126,0.95866667942953,"16466",NA,NA
-0.132881861877718,-3.6321563529841,0.0217337939764199,0.882797475116889,0.95866667942953,"29577",NA,NA
-0.0615802298291389,-0.647153824117312,0.0216856573241877,0.88292640234391,0.958716742383461,"28843",NA,NA
0.0255864795691097,4.57687030934673,0.0216804449862344,0.882940371623866,0.958716742383461,"7494",NA,NA
-0.0971317353091255,-3.10107809147879,0.0216722431517766,0.882962356351569,0.958716742383461,"7945",NA,NA
0.0230415248383142,4.12073521234644,0.0216682120878602,0.882973163033867,0.958716742383461,"28365",NA,NA
-0.0636659525680529,-1.53443157771365,0.0216403142198693,0.883047981230314,0.958762801164833,"29463",NA,NA
0.0238749540156845,3.51214277421505,0.0216164246292507,0.883112088954529,0.9587972281774,"7136",NA,NA
0.0262078081097836,4.00496888251323,0.0215995420746626,0.883157415122578,0.958811262224757,"16577","Kif8","kinesin family member 8"
0.0674313217228995,-1.79798604629302,0.0215612418590077,0.883260310423512,0.958887793622767,"21240","T(6;7)51H","reciprocal translocation, Chr 6 and 7, Harwell 51"
-0.0791630699449312,-2.32850932082255,0.0215119879282035,0.883392770711857,0.958996414661628,"13504",NA,NA
-0.0533457826752833,-0.399124262147785,0.0214608600764912,0.883530434558389,0.959014895138075,"21236","T(6F;18C)57Dn","reciprocal translocation, Chr 6, cytogenetic band F; and Chr 18, cytogenetic band C, Davisson 57"
-0.0776985648771966,-2.67255019960597,0.0214552973130537,0.883545422627218,0.959014895138075,"4249",NA,NA
-0.054659514978514,-0.271455404196033,0.0214286766602001,0.883617175650852,0.959014895138075,"5405",NA,NA
-0.184609408625812,0.735528599711224,0.0214251570342299,0.883626665819751,0.959014895138075,"23097",NA,NA
-0.021299314794646,5.25612742707156,0.0214157053766826,0.883652154805487,0.959014895138075,"23290",NA,NA
-0.0630604648091061,1.82813799645656,0.0214087941967094,0.88367079633352,0.959014895138075,"2867",NA,NA
-0.0514005105699217,-2.0838108070671,0.0214083131557068,0.88367209395997,0.959014895138075,"24990",NA,NA
0.0277909441646009,3.91071097111182,0.0213987983632755,0.883697763536234,0.959014895138075,"13231","Defa12","defensin, alpha, 12"
-0.0217344243885296,5.183858026594,0.0213974300258108,0.883701455598289,0.959014895138075,"13531","Usp17la","ubiquitin specific peptidase 17-like A"
0.0910032322376234,-3.02895958528336,0.0213578725398307,0.883808242184622,0.959090141158889,"11418","Asic2","acid-sensing (proton-gated) ion channel 2"
-0.0221990279796409,7.03350079029821,0.021336779780313,0.883865223992577,0.959090141158889,"25379",NA,NA
0.0453962929861846,5.58912153183343,0.021335744892923,0.883868020467179,0.959090141158889,"9762",NA,NA
-0.0459217940091337,0.401776196648001,0.0213086994744494,0.883941127220903,0.959134300511428,"13181",NA,NA
-0.0241539783102741,5.07805724065916,0.021290864624671,0.883989362718433,0.959151470665344,"16668","Krt18","keratin 18"
-0.0628603640684723,-0.669614765875656,0.0212543619732308,0.884088150857806,0.959223488481579,"21065","T(11;16)29Ad","reciprocal translocation, Chr 11 and 16, Adler 29"
-0.0322222913743643,3.58214810438617,0.0211742482773616,0.884305268941008,0.959423882672358,"3449",NA,NA
0.0228604894867546,4.72052436856375,0.021112410378084,0.884473144320834,0.959487217173841,"18852",NA,NA
0.0205446330710037,6.40760586720319,0.0211071768087265,0.884487363748743,0.959487217173841,"6662",NA,NA
0.091089065829855,-3.59143517926837,0.0211005269418116,0.884505433805339,0.959487217173841,"10936",NA,NA
-0.0524521968604686,-0.108387456349888,0.0210933539644707,0.884524928599114,0.959487217173841,"28051","D17Ium18e","DNA segment, Chr 17, Indiana University Medical 18, expressed"
0.0447963851088151,0.453339748847938,0.0210844471412592,0.884549140368826,0.959487217173841,"3251",NA,NA
0.0600452354238973,-2.38748946348264,0.0210731097731696,0.884579966739665,0.959487217173841,"6410",NA,NA
-0.0457125648931845,2.5101518016311,0.0210581395522631,0.884620683833099,0.959487217173841,"15880",NA,NA
-0.0903541831100327,-3.58501941557716,0.0210572782763947,0.884623026843209,0.959487217173841,"12994","Csn3","casein kappa"
0.0539814934162092,-0.898741061264262,0.0210317871534151,0.884692394919134,0.959527287624773,"7939",NA,NA
0.0204237127812126,6.81535173538552,0.0209939153402416,0.884795533424368,0.959601146877595,"18635","pf","pupoid fetus"
-0.0918627432081127,1.49915388485859,0.0209772061075597,0.884841068843225,0.959601146877595,"17122","Mxd4","Max dimerization protein 4"
0.056547109888781,4.22309932220179,0.0209710779729662,0.884857773662549,0.959601146877595,"25020",NA,NA
-0.027862297722564,6.4673129112224,0.0209520330358686,0.884909704595172,0.959622297925352,"18120","Mrpl49","mitochondrial ribosomal protein L49"
-0.090122064731441,-3.26011571490811,0.0209113027426113,0.885020847177545,0.959693915834797,"8896",NA,NA
0.0209286872823804,5.64158512143248,0.0209040659397033,0.885040606124673,0.959693915834797,"28839",NA,NA
0.0263780983750788,3.36204606916743,0.0208606523129653,0.885159213546689,0.959787359170716,"25869",NA,NA
0.046895302237615,0.0927632212211417,0.0208430120596752,0.885207443280393,0.959804487194397,"13252","Del(1)57H","deletion, Chr 1, Harwell 57"
0.0304180797434998,2.78527309315077,0.0208280439340349,0.885248383565258,0.959813710516842,"11468","Actg2","actin, gamma 2, smooth muscle, enteric"
-0.0662851819123452,3.52628106482781,0.020815057618826,0.88528391544084,0.959817069413474,"2648",NA,NA
0.0310742447237069,4.74436465194716,0.0207317564895355,0.885512105343213,0.95998010827448,"19306","py","polydactyly"
0.0530737247911573,-1.78420689031346,0.0207309661030592,0.885514272717409,0.95998010827448,"1624",NA,NA
0.0264254441072791,4.97722004205614,0.0207123370658735,0.885565368923343,0.95998010827448,"24005",NA,NA
0.143278041850059,-3.461046399739,0.0207051760408312,0.885585016608909,0.95998010827448,"4161",NA,NA
0.0207725681143535,9.70926763343498,0.0207009945626737,0.885596490923303,0.95998010827448,"10889",NA,NA
0.0452091868534251,1.53199346790637,0.0206817404487509,0.885649341039232,0.960002232496025,"5267",NA,NA
-0.129305029243677,-4.02044333085989,0.020653559404014,0.885726739746891,0.96001355120134,"14267",NA,NA
0.146356876150704,-3.36963654494206,0.020643050505381,0.885755616033721,0.96001355120134,"4313",NA,NA
0.0282878868161033,4.10520095364266,0.0206377912497686,0.885770070200482,0.96001355120134,"266",NA,NA
-0.0446221501478417,0.0689098844635355,0.0206146256982791,0.885833759152258,0.96001355120134,"26922","Mecr","mitochondrial trans-2-enoyl-CoA reductase"
-0.0240398195028184,10.7799452473172,0.0205923093741376,0.885895147875045,0.96001355120134,"28287","D10Jhu55","DNA segment, Chr 10, Johns Hopkins University 55"
-0.0663282273044671,-1.81505048172209,0.0205914107227692,0.885897620635526,0.96001355120134,"2869",NA,NA
-0.0440368562286037,-1.13681069046012,0.0205906227599826,0.885899788866753,0.96001355120134,"11283",NA,NA
0.030121930083837,3.15541792771716,0.0205835300975679,0.885919307598331,0.96001355120134,"24950",NA,NA
-0.105025676070221,-3.83610828635605,0.0205358001550593,0.886050747903382,0.960073731075423,"8158",NA,NA
